unit_ref,tenancy_id,tenancy_start_date,tenancy_end_date
Unit7395,Tenant9781,10/06/2019,
Unit549,Tenant9782,12/04/1993,
Unit9039,Tenant9783,27/04/2009,
Unit4364,Tenant9784,01/05/2009,
Unit2317,Tenant9785,10/05/2010,12/08/2019
Unit2317,Tenant9786,08/01/2020,
Unit5330,Tenant9787,26/10/2009,
Unit2543,Tenant9788,23/06/2009,
Unit4290,Tenant9789,20/11/2015,
Unit8927,Tenant9790,22/03/2016,
Unit1891,Tenant9791,23/05/2011,
Unit1732,Tenant9792,04/05/2018,
Unit8944,Tenant9793,31/05/2018,
Unit8929,Tenant9794,08/06/2018,
Unit6809,Tenant9795,07/09/2015,
Unit3130,Tenant9796,14/12/2018,
Unit3048,Tenant9797,15/09/2016,
Unit5858,Tenant9798,27/08/2015,
Unit4567,Tenant9799,18/09/2015,
Unit9810,Tenant9800,17/03/2017,
Unit7250,Tenant9801,06/10/2018,08/08/2020
Unit6816,Tenant9802,15/08/2016,13/10/2019
Unit6816,Tenant9803,14/10/2019,08/11/2020
Unit6816,Tenant9804,09/11/2020,
Unit9813,Tenant9805,05/08/2016,
Unit1770,Tenant9806,25/02/2019,
Unit1709,Tenant9807,28/06/2017,07/06/2019
Unit1709,Tenant9808,07/06/2019,31/01/2020
Unit1709,Tenant9809,31/01/2020,
Unit5766,Tenant9810,17/09/2019,
Unit254,Tenant9811,06/08/2007,
Unit2195,Tenant9812,08/07/2009,
Unit5336,Tenant9813,14/04/2009,11/10/2019
Unit847,Tenant9814,07/12/2015,
Unit7659,Tenant9815,25/07/2016,
Unit1918,Tenant9816,23/02/2017,26/07/2019
Unit1918,Tenant9817,26/07/2019,
Unit5201,Tenant9818,25/07/2016,
Unit7227,Tenant9819,15/03/2018,
Unit7217,Tenant9820,15/03/2018,
Unit7433,Tenant9821,03/06/2019,
Unit7777,Tenant9822,15/05/2015,08/11/2019
Unit7777,Tenant9823,08/11/2019,
Unit1459,Tenant9824,30/09/2010,
Unit7886,Tenant9825,12/10/2009,
Unit7092,Tenant9826,30/01/2017,
Unit9973,Tenant9827,02/11/2015,
Unit6456,Tenant9828,16/11/2009,
Unit2454,Tenant9829,06/04/2017,05/10/2019
Unit5938,Tenant9830,24/02/2017,
Unit7569,Tenant9831,20/04/2017,
Unit3762,Tenant9832,16/09/2016,
Unit6764,Tenant9833,12/12/2018,
Unit5040,Tenant9834,05/03/2018,
Unit9525,Tenant9835,21/05/2012,16/06/2019
Unit9525,Tenant9836,29/07/2019,
Unit9060,Tenant9837,07/02/2011,
Unit5183,Tenant9838,18/09/2015,
Unit5762,Tenant9839,24/07/2009,13/09/2019
Unit5702,Tenant9840,10/07/2009,
Unit3308,Tenant9841,23/05/2011,
Unit7240,Tenant9842,24/04/2017,
Unit8297,Tenant9843,11/12/2011,
Unit1826,Tenant9844,07/12/2012,
Unit3818,Tenant9845,30/05/2018,29/05/2019
Unit3818,Tenant9846,22/06/2019,
Unit9999,Tenant9847,07/03/2016,26/01/2020
Unit9999,Tenant9848,27/01/2020,
Unit2437,Tenant9849,14/02/2017,29/10/2020
Unit2437,Tenant9850,29/10/2020,
Unit7138,Tenant9851,26/09/2015,02/01/2019
Unit7138,Tenant9852,14/02/2019,
Unit5382,Tenant9853,31/08/2016,
Unit1357,Tenant9854,16/12/2010,
Unit7383,Tenant9855,09/06/2016,
Unit4581,Tenant9856,28/07/2016,
Unit6171,Tenant9857,09/12/2017,
Unit2836,Tenant9858,20/07/2018,01/04/2019
Unit2836,Tenant9859,25/04/2019,25/04/2019
Unit2836,Tenant9860,30/07/2019,
Unit7972,Tenant9861,06/11/2015,31/05/2019
Unit7972,Tenant9862,14/06/2019,
Unit5616,Tenant9863,07/12/2015,
Unit1779,Tenant9864,28/08/2015,
Unit583,Tenant9865,15/08/2016,
Unit8677,Tenant9866,15/02/2016,
Unit2093,Tenant9867,23/05/2016,19/02/2021
Unit3472,Tenant9868,22/03/2018,
Unit5948,Tenant9869,22/03/2018,
Unit9811,Tenant9870,02/09/2016,
Unit4926,Tenant9871,27/04/2018,
Unit1478,Tenant9872,08/03/2012,
Unit3926,Tenant9873,26/11/2010,
Unit2171,Tenant9874,29/09/2011,
Unit686,Tenant9875,12/07/2010,
Unit5217,Tenant9876,04/10/2017,
Unit7885,Tenant9877,01/04/2019,
Unit4879,Tenant9878,20/05/2010,22/01/2021
Unit2799,Tenant9879,05/04/2010,
Unit5732,Tenant9880,30/07/2014,19/07/2019
Unit5732,Tenant9881,19/07/2019,
Unit7872,Tenant9882,28/02/2011,
Unit2044,Tenant9883,18/09/2015,14/12/2019
Unit2044,Tenant9884,25/03/2020,
Unit7478,Tenant9885,05/08/2016,
Unit7688,Tenant9886,31/03/2017,
Unit2733,Tenant9887,25/07/2016,
Unit2935,Tenant9888,26/02/2018,
Unit6706,Tenant9889,06/01/2017,
Unit2767,Tenant9890,17/07/2017,
Unit3346,Tenant9891,12/06/2018,
Unit2957,Tenant9892,11/10/2010,
Unit95,Tenant9893,11/10/2010,
Unit9500,Tenant9894,15/08/2016,
Unit8245,Tenant9895,11/10/2010,
Unit598,Tenant9896,11/10/2010,
Unit112,Tenant9897,11/10/2010,
Unit7400,Tenant9898,01/12/2016,25/03/2021
Unit5767,Tenant9899,11/10/2010,
Unit889,Tenant9900,11/10/2010,24/02/2019
Unit889,Tenant9901,13/01/2020,
Unit5936,Tenant9902,18/04/2011,
Unit3569,Tenant9903,08/10/2012,26/01/2020
Unit8958,Tenant9904,25/07/2011,
Unit6351,Tenant9905,18/12/2015,14/08/2019
Unit28,Tenant9906,08/11/2010,
Unit876,Tenant9907,29/08/2011,
Unit4651,Tenant9908,05/12/2017,
Unit1897,Tenant9909,22/05/2020,
Unit1897,Tenant9910,10/07/2015,22/05/2020
Unit1686,Tenant9911,02/08/2019,
Unit1686,Tenant9912,16/07/2014,02/08/2019
Unit2300,Tenant9913,23/07/2014,
Unit8990,Tenant9914,25/07/2014,
Unit9198,Tenant9915,09/11/2015,
Unit3309,Tenant9916,09/11/2015,06/12/2020
Unit473,Tenant9917,03/08/2015,
Unit7437,Tenant9918,24/03/2017,
Unit7408,Tenant9919,30/03/2017,
Unit3724,Tenant9920,07/02/2017,
Unit2398,Tenant9921,13/08/2018,
Unit4494,Tenant9922,24/04/2018,
Unit4079,Tenant9923,07/11/2016,
Unit9573,Tenant9924,26/06/2020,
Unit9573,Tenant9925,31/03/2016,26/06/2020
Unit9823,Tenant9926,05/10/2020,
Unit9823,Tenant9927,27/10/2014,31/05/2020
Unit3666,Tenant9928,02/10/2017,
Unit234,Tenant9929,02/10/2017,
Unit4101,Tenant9930,02/04/2012,
Unit1237,Tenant9931,19/07/1993,
Unit3634,Tenant9932,29/11/2010,
Unit9873,Tenant9933,06/04/2015,
Unit408,Tenant9934,20/02/2017,
Unit4802,Tenant9935,29/01/2001,
Unit2919,Tenant9936,26/05/2009,
Unit7378,Tenant9937,29/06/2015,
Unit4732,Tenant9938,27/05/2009,05/10/2020
Unit2849,Tenant9939,05/02/2010,
Unit3400,Tenant9940,04/09/2017,
Unit8783,Tenant9941,17/09/2012,
Unit9003,Tenant9942,16/12/2013,
Unit3496,Tenant9943,21/05/2018,28/07/2019
Unit3496,Tenant9944,02/09/2019,
Unit6965,Tenant9945,16/11/2009,
Unit6747,Tenant9946,07/09/2008,
Unit1206,Tenant9947,27/01/2017,13/09/2020
Unit5012,Tenant9948,20/12/2018,
Unit4365,Tenant9949,26/03/2012,
Unit2766,Tenant9950,09/02/2015,
Unit2491,Tenant9951,07/02/2011,
Unit5165,Tenant9952,07/02/2011,
Unit2069,Tenant9953,26/07/2017,
Unit4991,Tenant9954,20/06/2018,19/06/2019
Unit4991,Tenant9955,29/06/2019,22/02/2021
Unit5899,Tenant9956,25/03/1966,
Unit9196,Tenant9957,30/08/2016,29/08/2020
Unit9196,Tenant9958,31/10/2020,
Unit4475,Tenant9959,13/07/2018,12/07/2020
Unit4475,Tenant9960,13/10/2020,
Unit8710,Tenant9961,23/07/2016,22/07/2019
Unit8710,Tenant9962,31/08/2019,
Unit6388,Tenant9963,19/10/2015,07/05/2019
Unit6388,Tenant9964,21/05/2019,30/11/2020
Unit6274,Tenant9965,28/08/2015,
Unit5338,Tenant9966,09/10/2015,28/02/2020
Unit5338,Tenant9967,28/02/2020,
Unit6980,Tenant9968,15/08/2016,
Unit5601,Tenant9969,28/11/2016,
Unit9091,Tenant9970,25/05/2018,28/05/2019
Unit9091,Tenant9971,20/06/2019,06/02/2020
Unit9091,Tenant9972,29/02/2020,
Unit4715,Tenant9973,18/08/2017,28/01/2020
Unit4715,Tenant9974,15/02/2020,14/02/2021
Unit6405,Tenant9975,19/09/2016,
Unit8851,Tenant9976,29/03/2019,30/11/2019
Unit8851,Tenant9977,06/07/2018,01/02/2019
Unit8851,Tenant9978,14/12/2019,25/02/2021
Unit102,Tenant9979,01/02/2019,
Unit6883,Tenant9980,03/05/2016,
Unit2121,Tenant9981,18/01/2010,04/10/2020
Unit2121,Tenant9982,16/11/2020,
Unit4598,Tenant9983,20/07/2009,
Unit8029,Tenant9984,11/12/2017,
Unit5559,Tenant9985,21/08/2015,
Unit4909,Tenant9986,21/09/2015,
Unit3861,Tenant9987,18/12/2015,
Unit3302,Tenant9988,30/11/2015,
Unit1689,Tenant9989,30/11/2009,
Unit5747,Tenant9990,28/01/2017,31/08/2019
Unit5747,Tenant9991,01/11/2019,
Unit1524,Tenant9992,18/03/2016,
Unit4883,Tenant9993,13/12/2018,
Unit5370,Tenant9994,07/12/2015,
Unit9760,Tenant9995,29/01/2016,
Unit9234,Tenant9996,19/08/2015,
Unit6314,Tenant9997,16/11/2015,20/10/2019
Unit6314,Tenant9998,20/07/2020,
Unit1163,Tenant9999,29/06/2018,
Unit6134,Tenant10000,22/08/2016,
Unit4002,Tenant10001,15/12/2016,
Unit1589,Tenant10002,22/05/2017,
Unit628,Tenant10003,05/12/2016,10/01/2021
Unit2185,Tenant10004,25/11/2016,
Unit3246,Tenant10005,11/08/2016,
Unit6569,Tenant10006,16/06/2017,
Unit1559,Tenant10007,11/08/2017,
Unit9544,Tenant10008,26/08/2016,
Unit5230,Tenant10009,06/09/2016,
Unit8107,Tenant10010,01/09/2016,
Unit3610,Tenant10011,09/09/2016,
Unit5005,Tenant10012,21/12/2016,
Unit8061,Tenant10013,23/09/2016,
Unit6412,Tenant10014,31/08/2016,
Unit5796,Tenant10015,31/08/2016,
Unit2810,Tenant10016,21/09/2016,
Unit8994,Tenant10017,16/12/2016,
Unit8443,Tenant10018,13/10/2016,
Unit7491,Tenant10019,09/12/2016,
Unit6361,Tenant10020,31/08/2017,
Unit7308,Tenant10021,11/03/2016,09/10/2020
Unit7308,Tenant10022,09/10/2020,09/10/2020
Unit8468,Tenant10023,20/03/2017,
Unit7967,Tenant10024,26/03/2018,
Unit7214,Tenant10025,20/05/2019,
Unit926,Tenant10026,26/06/2014,
Unit7060,Tenant10027,26/11/2010,
Unit938,Tenant10028,30/07/2018,
Unit8164,Tenant10029,30/09/2009,
Unit6366,Tenant10030,30/09/2015,
Unit6588,Tenant10031,16/11/2015,
Unit4082,Tenant10032,26/05/2016,
Unit5633,Tenant10033,27/01/2017,
Unit1115,Tenant10034,28/11/2016,
Unit2180,Tenant10035,31/03/2017,
Unit2640,Tenant10036,15/08/2016,
Unit8273,Tenant10037,26/06/2018,21/03/2020
Unit9942,Tenant10038,12/11/2016,
Unit4133,Tenant10039,16/11/2015,
Unit2302,Tenant10040,30/11/2015,
Unit7096,Tenant10041,18/10/2017,
Unit8316,Tenant10042,29/09/2017,
Unit1890,Tenant10043,24/03/2017,30/07/2019
Unit1890,Tenant10044,30/07/2019,
Unit3829,Tenant10045,01/02/2016,
Unit6109,Tenant10046,16/11/2015,
Unit6996,Tenant10047,08/09/2017,
Unit5816,Tenant10048,17/03/2017,
Unit4203,Tenant10049,21/03/2017,
Unit1932,Tenant10050,14/02/2017,
Unit3066,Tenant10051,24/03/2017,
Unit1555,Tenant10052,28/07/2017,
Unit9919,Tenant10053,13/06/2016,
Unit5226,Tenant10054,27/10/2017,26/10/2020
Unit7414,Tenant10055,12/03/2018,
Unit9508,Tenant10056,20/02/2017,
Unit9361,Tenant10057,25/07/2016,
Unit1386,Tenant10058,30/09/2016,29/01/2021
Unit3584,Tenant10059,31/08/2016,12/03/2021
Unit9776,Tenant10060,09/12/2016,
Unit4629,Tenant10061,26/01/2017,
Unit4312,Tenant10062,14/11/2016,
Unit2906,Tenant10063,11/08/2017,02/02/2020
Unit2906,Tenant10064,14/03/2020,
Unit8295,Tenant10065,25/07/2016,18/04/2021
Unit5548,Tenant10066,22/03/2018,
Unit2382,Tenant10067,22/08/2016,
Unit5861,Tenant10068,14/12/2016,
Unit3021,Tenant10069,31/05/2019,
Unit8953,Tenant10070,19/12/2016,
Unit8130,Tenant10071,08/08/2016,
Unit5913,Tenant10072,11/08/2017,19/02/2020
Unit5913,Tenant10073,19/02/2020,
Unit2047,Tenant10074,31/01/2017,
Unit6248,Tenant10075,30/03/2017,
Unit5741,Tenant10076,30/11/2015,
Unit3321,Tenant10077,18/05/2017,
Unit4896,Tenant10078,17/03/2017,
Unit2777,Tenant10079,17/02/2017,
Unit7317,Tenant10080,26/04/2017,
Unit9383,Tenant10081,05/08/2016,
Unit6170,Tenant10082,06/10/2017,
Unit3114,Tenant10083,19/03/2018,
Unit5099,Tenant10084,10/12/2018,19/11/2019
Unit5099,Tenant10085,14/12/2019,
Unit3356,Tenant10086,13/07/2018,
Unit5584,Tenant10087,31/10/2016,
Unit1914,Tenant10088,22/08/2016,
Unit6283,Tenant10089,09/04/2018,10/03/2019
Unit6283,Tenant10090,27/05/2019,
Unit4716,Tenant10091,18/01/2016,09/06/2019
Unit4716,Tenant10092,12/08/2019,
Unit8897,Tenant10093,12/12/2016,
Unit3149,Tenant10094,22/05/2017,
Unit5890,Tenant10095,14/09/2017,26/03/2021
Unit4644,Tenant10096,08/01/2020,
Unit4644,Tenant10097,30/09/2016,08/01/2020
Unit6017,Tenant10098,14/12/2018,16/02/2021
Unit4849,Tenant10099,19/12/2016,
Unit3457,Tenant10100,17/05/2017,
Unit3163,Tenant10101,30/08/2016,
Unit7123,Tenant10102,29/06/2018,
Unit5020,Tenant10103,06/06/2016,
Unit3686,Tenant10104,21/12/2016,
Unit2213,Tenant10105,05/02/2018,
Unit3746,Tenant10106,14/07/2018,
Unit6185,Tenant10107,03/03/2017,
Unit3531,Tenant10108,17/02/2017,
Unit6194,Tenant10109,03/11/2016,
Unit6612,Tenant10110,26/09/2016,
Unit2905,Tenant10111,30/01/2017,
Unit9029,Tenant10112,21/05/2018,
Unit1392,Tenant10113,24/04/2017,16/08/2020
Unit6611,Tenant10114,29/03/2018,
Unit8418,Tenant10115,31/08/2017,
Unit9736,Tenant10116,23/04/2018,
Unit9494,Tenant10117,29/11/2018,30/09/2019
Unit9494,Tenant10118,14/10/2019,13/10/2020
Unit1680,Tenant10119,26/05/2017,
Unit2440,Tenant10120,08/04/2019,
Unit2440,Tenant10121,25/07/2016,07/04/2019
Unit2771,Tenant10122,05/12/2019,
Unit6873,Tenant10123,27/03/2017,
Unit4166,Tenant10124,28/11/2016,
Unit9624,Tenant10125,09/12/2016,
Unit7342,Tenant10126,29/03/2017,
Unit6589,Tenant10127,03/07/2017,
Unit3979,Tenant10128,19/12/2016,
Unit9478,Tenant10129,15/12/2016,28/05/2019
Unit9478,Tenant10130,28/05/2019,
Unit5692,Tenant10131,24/02/2017,
Unit2619,Tenant10132,24/10/2016,
Unit4230,Tenant10133,29/09/2016,
Unit4906,Tenant10134,19/12/2016,
Unit4942,Tenant10135,16/02/2017,
Unit4537,Tenant10136,23/03/2017,
Unit6650,Tenant10137,28/04/2017,16/05/2019
Unit6650,Tenant10138,29/06/2019,
Unit9299,Tenant10139,07/11/2014,
Unit7209,Tenant10140,27/09/2017,12/06/2019
Unit7209,Tenant10141,30/09/2019,
Unit5104,Tenant10142,20/05/2019,
Unit2476,Tenant10143,22/05/2017,
Unit4149,Tenant10144,29/06/2017,
Unit7797,Tenant10145,26/02/2018,
Unit3602,Tenant10146,29/03/2018,
Unit9690,Tenant10147,25/09/2018,24/09/2020
Unit6705,Tenant10148,10/05/2019,
Unit8023,Tenant10149,26/06/2019,
Unit9965,Tenant10150,13/04/2019,
Unit9965,Tenant10151,12/03/2018,12/03/2019
Unit357,Tenant10152,27/04/2018,
Unit1301,Tenant10153,21/10/2017,30/09/2020
Unit1301,Tenant10154,04/11/2020,
Unit3742,Tenant10155,26/09/2011,25/08/2019
Unit3742,Tenant10156,23/09/2019,
Unit6356,Tenant10157,09/04/2018,
Unit6326,Tenant10158,15/03/2004,
Unit2995,Tenant10159,21/11/1994,
Unit1495,Tenant10160,25/08/2018,24/08/2020
Unit5291,Tenant10161,21/02/2019,20/08/2019
Unit5291,Tenant10162,21/09/2019,20/09/2020
Unit4618,Tenant10163,26/02/2019,26/01/2021
Unit4424,Tenant10164,22/01/2019,
Unit8816,Tenant10165,21/06/2000,18/12/2019
Unit8816,Tenant10166,18/12/2019,
Unit8549,Tenant10167,21/12/2017,
Unit6372,Tenant10168,04/11/2013,
Unit3741,Tenant10169,04/06/2018,
Unit9399,Tenant10170,15/12/2017,
Unit6840,Tenant10171,09/06/2017,
Unit7231,Tenant10172,06/08/2018,
Unit4772,Tenant10173,26/09/2018,29/09/2019
Unit4772,Tenant10174,14/10/2019,
Unit7285,Tenant10175,30/08/2018,01/09/2019
Unit7285,Tenant10176,16/09/2019,
Unit7875,Tenant10177,04/01/2001,
Unit2778,Tenant10178,17/07/2017,
Unit5310,Tenant10179,06/11/2009,23/06/2020
Unit7248,Tenant10180,27/01/2012,
Unit4685,Tenant10181,18/02/2015,
Unit2863,Tenant10182,08/07/2011,
Unit3418,Tenant10183,12/03/2015,14/03/2020
Unit3418,Tenant10184,05/06/2020,
Unit6894,Tenant10185,29/04/2019,27/09/2020
Unit3586,Tenant10186,01/09/2016,18/03/2019
Unit3586,Tenant10187,18/03/2019,
Unit8000,Tenant10188,15/12/2016,
Unit5030,Tenant10189,28/02/2019,30/09/2020
Unit1793,Tenant10190,27/03/2017,08/04/2020
Unit1793,Tenant10191,26/09/2020,
Unit6718,Tenant10192,23/11/2016,
Unit7903,Tenant10193,04/03/2016,08/02/2021
Unit4579,Tenant10194,26/05/2017,
Unit7828,Tenant10195,28/02/2017,
Unit6187,Tenant10196,20/12/2018,30/12/2020
Unit6538,Tenant10197,26/09/2011,
Unit8723,Tenant10198,04/03/2013,
Unit1297,Tenant10199,16/10/2017,19/01/2020
Unit1930,Tenant10200,31/03/2016,
Unit8463,Tenant10201,07/01/2011,
Unit8405,Tenant10202,22/08/2016,
Unit9510,Tenant10203,21/11/2019,
Unit8004,Tenant10204,16/01/2017,
Unit3415,Tenant10205,05/12/2016,
Unit5287,Tenant10206,28/11/2016,
Unit2913,Tenant10207,10/11/2016,
Unit3654,Tenant10208,09/08/2018,
Unit256,Tenant10209,05/10/2009,
Unit7083,Tenant10210,22/02/2010,
Unit5353,Tenant10211,05/10/2009,16/02/2020
Unit5353,Tenant10212,16/03/2020,
Unit1658,Tenant10213,15/10/2015,
Unit9748,Tenant10214,09/12/2014,
Unit7302,Tenant10215,03/07/2017,
Unit8126,Tenant10216,01/05/2017,22/01/2019
Unit4129,Tenant10217,14/09/2015,19/07/2020
Unit4129,Tenant10218,07/12/2020,
Unit7540,Tenant10219,16/12/2010,
Unit6874,Tenant10220,22/09/2016,
Unit9289,Tenant10221,21/06/2017,
Unit4888,Tenant10222,30/09/2017,
Unit8852,Tenant10223,15/03/2018,
Unit9768,Tenant10224,26/03/2018,
Unit2632,Tenant10225,25/02/2018,21/09/2019
Unit2632,Tenant10226,25/01/2020,
Unit2829,Tenant10227,23/08/2017,22/09/2019
Unit2829,Tenant10228,08/01/2020,
Unit9688,Tenant10229,04/12/2009,01/07/2020
Unit9057,Tenant10230,19/09/2011,19/05/2019
Unit9057,Tenant10231,20/05/2019,
Unit8728,Tenant10232,01/03/2010,
Unit6464,Tenant10233,29/09/2011,
Unit1521,Tenant10234,19/10/2009,
Unit3812,Tenant10235,31/03/2010,
Unit9199,Tenant10236,31/08/2017,
Unit3555,Tenant10237,10/06/2013,
Unit8684,Tenant10238,17/12/2010,
Unit9322,Tenant10239,07/08/2017,
Unit2626,Tenant10240,08/08/2011,23/08/2020
Unit2626,Tenant10241,12/10/2020,
Unit7790,Tenant10242,13/12/2010,16/02/2020
Unit7790,Tenant10243,04/05/2020,
Unit4456,Tenant10244,31/10/2011,
Unit6001,Tenant10245,21/11/2016,
Unit2432,Tenant10246,26/09/2016,
Unit4992,Tenant10247,30/04/2010,27/08/2019
Unit4992,Tenant10248,27/08/2019,
Unit6415,Tenant10249,24/05/2010,
Unit6344,Tenant10250,14/11/2011,
Unit5991,Tenant10251,21/12/2010,
Unit5822,Tenant10252,26/07/2010,
Unit3497,Tenant10253,16/12/2016,
Unit3899,Tenant10254,25/05/2017,
Unit8825,Tenant10255,29/04/2017,30/09/2020
Unit9054,Tenant10256,16/06/2017,
Unit8302,Tenant10257,28/03/2020,12/01/2021
Unit8302,Tenant10258,07/07/2017,07/01/2020
Unit4704,Tenant10259,01/06/2017,
Unit9702,Tenant10260,30/11/2015,
Unit1945,Tenant10261,28/09/2015,
Unit7537,Tenant10262,15/10/2015,
Unit4201,Tenant10263,10/08/2009,30/12/2019
Unit8546,Tenant10264,21/10/2010,
Unit1246,Tenant10265,15/09/2016,
Unit3624,Tenant10266,02/09/2016,
Unit7498,Tenant10267,23/11/2016,
Unit8952,Tenant10268,13/03/2017,
Unit5512,Tenant10269,14/12/2015,
Unit6011,Tenant10270,23/05/2011,
Unit9021,Tenant10271,21/10/2010,
Unit8355,Tenant10272,22/10/2018,21/04/2020
Unit8355,Tenant10273,01/08/2020,
Unit8476,Tenant10274,12/06/2017,
Unit5654,Tenant10275,27/11/2017,
Unit8132,Tenant10276,10/03/2017,02/11/2020
Unit8132,Tenant10277,02/11/2020,02/11/2020
Unit2700,Tenant10278,20/10/2017,
Unit1723,Tenant10279,30/10/2009,06/12/2019
Unit1723,Tenant10280,06/12/2019,
Unit132,Tenant10281,27/07/2009,
Unit4157,Tenant10282,01/08/2017,31/07/2020
Unit1087,Tenant10283,23/05/2011,
Unit7046,Tenant10284,23/05/2011,
Unit4015,Tenant10285,08/09/2016,31/01/2020
Unit5666,Tenant10286,15/01/2016,
Unit7940,Tenant10287,01/11/2010,
Unit994,Tenant10288,03/07/2017,
Unit8010,Tenant10289,31/08/2018,
Unit2404,Tenant10290,29/08/2014,
Unit517,Tenant10291,24/05/2010,
Unit3433,Tenant10292,07/02/2011,
Unit2901,Tenant10293,30/05/2011,
Unit4353,Tenant10294,17/11/2009,20/01/2021
Unit1088,Tenant10295,24/06/2013,
Unit3245,Tenant10296,01/03/2010,10/11/2019
Unit3245,Tenant10297,30/03/2020,
Unit7800,Tenant10298,16/08/2019,
Unit6720,Tenant10299,30/03/2012,
Unit3463,Tenant10300,27/11/2015,
Unit1175,Tenant10301,28/10/2016,25/08/2020
Unit1175,Tenant10302,25/08/2020,
Unit5366,Tenant10303,24/03/2011,
Unit6906,Tenant10304,31/01/2019,
Unit4186,Tenant10305,19/01/2019,13/01/2020
Unit4186,Tenant10306,30/10/2020,
Unit4186,Tenant10307,14/04/2020,31/08/2020
Unit7748,Tenant10308,02/07/2012,
Unit6901,Tenant10309,03/10/2018,
Unit4814,Tenant10310,07/03/2011,
Unit7680,Tenant10311,24/11/2011,
Unit3041,Tenant10312,07/03/2011,
Unit7186,Tenant10313,01/02/2010,
Unit5754,Tenant10314,27/09/2010,
Unit6918,Tenant10315,25/03/2011,
Unit1208,Tenant10316,22/02/2010,
Unit4767,Tenant10317,29/03/2010,
Unit8227,Tenant10318,05/04/2010,
Unit5506,Tenant10319,18/02/2011,22/02/2019
Unit5506,Tenant10320,22/02/2019,
Unit6149,Tenant10321,13/09/2010,
Unit5252,Tenant10322,20/12/2010,13/10/2019
Unit5252,Tenant10323,11/11/2019,
Unit4393,Tenant10324,14/02/2011,
Unit5195,Tenant10325,30/04/2010,
Unit8139,Tenant10326,10/10/2014,
Unit7637,Tenant10327,13/09/2010,
Unit7665,Tenant10328,20/06/2011,
Unit1701,Tenant10329,28/06/2010,
Unit8738,Tenant10330,02/09/2013,
Unit2688,Tenant10331,28/02/2011,
Unit5970,Tenant10332,20/05/2015,
Unit2880,Tenant10333,20/07/2015,
Unit2574,Tenant10334,29/03/2010,
Unit6277,Tenant10335,19/07/2010,
Unit4328,Tenant10336,14/07/2014,
Unit4091,Tenant10337,27/08/2015,15/11/2020
Unit5735,Tenant10338,20/12/2005,
Unit1685,Tenant10339,30/01/1989,
Unit5653,Tenant10340,15/02/2016,
Unit5309,Tenant10341,06/10/2003,
Unit715,Tenant10342,15/11/1993,
Unit5011,Tenant10343,27/09/2004,
Unit4823,Tenant10344,17/08/2009,
Unit2605,Tenant10345,30/08/2004,
Unit6597,Tenant10346,24/12/2018,
Unit1754,Tenant10347,06/05/1996,
Unit7512,Tenant10348,24/05/1993,12/07/2020
Unit7512,Tenant10349,19/10/2020,
Unit5927,Tenant10350,17/12/2018,
Unit434,Tenant10351,29/03/2004,23/06/2019
Unit434,Tenant10352,24/06/2019,17/01/2021
Unit8505,Tenant10353,22/10/2018,
Unit6224,Tenant10354,07/01/1991,
Unit5704,Tenant10355,10/11/2010,02/10/2020
Unit5704,Tenant10356,02/10/2020,
Unit5773,Tenant10357,18/01/2010,
Unit5612,Tenant10358,27/09/2010,03/09/2019
Unit5612,Tenant10359,13/07/2020,
Unit1049,Tenant10360,15/02/2016,
Unit6647,Tenant10361,14/12/2015,
Unit6081,Tenant10362,20/12/2010,30/07/2019
Unit6081,Tenant10363,30/07/2019,
Unit8432,Tenant10364,07/03/2011,01/09/2019
Unit8432,Tenant10365,02/09/2019,
Unit2085,Tenant10366,24/09/2010,29/03/2019
Unit2085,Tenant10367,29/03/2019,
Unit2903,Tenant10368,18/10/2010,
Unit6476,Tenant10369,21/07/2016,
Unit142,Tenant10370,24/05/2010,
Unit2507,Tenant10371,31/03/2017,
Unit5893,Tenant10372,01/03/2017,
Unit8431,Tenant10373,10/08/2017,20/06/2020
Unit8431,Tenant10374,30/09/2020,
Unit9526,Tenant10375,07/03/2011,
Unit9575,Tenant10376,19/02/2018,
Unit2483,Tenant10377,16/12/2016,
Unit3860,Tenant10378,31/01/2019,
Unit3424,Tenant10379,12/09/2018,11/09/2020
Unit4303,Tenant10380,20/05/2019,
Unit9135,Tenant10381,16/12/2016,
Unit1885,Tenant10382,06/01/2017,
Unit9203,Tenant10383,16/09/2016,
Unit1629,Tenant10384,22/05/2017,
Unit7880,Tenant10385,26/01/2017,05/03/2021
Unit2613,Tenant10386,19/06/2017,03/10/2019
Unit2613,Tenant10387,03/10/2019,
Unit9531,Tenant10388,31/07/2017,
Unit8005,Tenant10389,28/03/2017,
Unit2545,Tenant10390,28/08/2020,
Unit2545,Tenant10391,01/07/2017,19/06/2020
Unit3791,Tenant10392,19/12/2018,31/05/2019
Unit3791,Tenant10393,24/06/2019,23/06/2020
Unit7856,Tenant10394,20/05/2019,
Unit6450,Tenant10395,21/08/2017,
Unit1007,Tenant10396,06/02/2017,
Unit3192,Tenant10397,03/04/2017,
Unit6849,Tenant10398,13/03/2017,
Unit4484,Tenant10399,22/05/2017,21/02/2021
Unit3821,Tenant10400,20/12/2016,
Unit8386,Tenant10401,22/12/2016,
Unit3482,Tenant10402,26/03/2018,
Unit394,Tenant10403,04/01/2017,
Unit6257,Tenant10404,16/09/2017,31/03/2021
Unit4425,Tenant10405,20/05/2019,
Unit4466,Tenant10406,08/05/2017,
